,lien,Energie,Kilométrage,Puissance,Mise en circulation,Boite,Date Annonce,prix,Region,Modèle,Marque
4109,https://baniola.tn/annonce/details/894/Golf-6.html,Essence,135.0,5 CV,2010.0,Manuelle,,35000 TND,Sousse,Golf,Volkswagen
4110,https://baniola.tn/annonce/details/883/partner-a-vendre.html,Diesel,322000.0,6 CV,2010.0,Manuelle,,16000 TND,Tunis,Partner,Peugeot
4111,https://baniola.tn/annonce/details/892/Porte-Av-dokker.html,,,,,,,500 TND,,,
4112,https://baniola.tn/annonce/details/889/Bmw-e90-bon-tat.html,Essence,194.0,7 CV,2008.0,Manuelle,,37.000 TND,Tunis,316,Bmw
4113,https://baniola.tn/annonce/details/891/Crmaillre-Berlingo.html,,,,,,,250 TND,,,
4114,https://baniola.tn/annonce/details/897/Citron-Berlingo-16-HDi.html,Diesel,100800.0,6 CV,2008.0,Manuelle,,18000 TND,Tunis,Berlingo,Citroen
4115,https://baniola.tn/annonce/details/898/Renault-Symbole-ndhifa.html,,,,,,,20000 TND,,Symbol,Renault
4116,https://baniola.tn/annonce/details/886/SYMBOL-Renault.html,Essence,94000.0,4 CV,2014.0,Manuelle,,24000 TND,Siliana,Symbol,Renault
4117,https://baniola.tn/annonce/details/885/TATA.html,Diesel,43000.0,7 CV,2016.0,Manuelle,,30000 TND,Gabes,Autre,Autre
4118,https://baniola.tn/annonce/details/881/Polo-sedan--vendre.html,Essence,91800.0,5 CV,2015.0,Manuelle,,34600 TND,Ariana,Polo,Volkswagen
4119,https://baniola.tn/annonce/details/878/Fiat-Ducato.html,Diesel,270000.0,8 CV,2014.0,Manuelle,, TND,kasserine,Ducato,Fiat
4120,https://baniola.tn/annonce/details/874/Belle-fiat-bravo2.html,Diesel,200.0,5 CV,2010.0,Manuelle,,21500 TND,Ben-arous,Bravo,Fiat
4121,https://baniola.tn/annonce/details/876/nthifa-w-mech-5adma-barcha.html,Diesel,200000.0,8 CV,2010.0,Manuelle,,27000 TND,Gabes,Daily,Iveco
4122,https://baniola.tn/annonce/details/875/A-vendre.html,,,,,,,00 TND,,,
4123,https://baniola.tn/annonce/details/872/Une-Golf-5-a-vendre.html,Essence,250.0,5 CV,2008.0,Manuelle,,26000 TND,Ben arous,Golf,Volkswagen
4124,https://baniola.tn/annonce/details/870/Dfsk.html,Essence,80000.0,7 CV,2017.0,Manuelle,,10500 TND,Beja,Autre,Autre
4125,https://baniola.tn/annonce/details/661/Peugeot-301.html,Essence,180.0,5 CV,2015.0,Manuelle,,2100 TND,Beja,Autre,Peugeot
4126,https://baniola.tn/annonce/details/867/Mercedes-E200--Quatre-Far-Elegance-Mobile--52-078-350.html,Essence,1121.0,9 CV,1997.0,Manuelle,,15 TND,Ben arous,200,Mercedes
4127,https://baniola.tn/annonce/details/869/Jialing-cherfeel.html,,,,,,,2900 TND,,,
4128,https://baniola.tn/annonce/details/868/Belle-AUDI-A4.html,Diesel,345000.0,7 CV,2004.0,Manuelle,,18000 TND,Tunis,A4,Audi
4129,https://baniola.tn/annonce/details/866/Mitsubishi-L200-44.html,Diesel,, CV,2007.0,Manuelle,, TND,Mahdia,L200,Mitsubishi
4130,https://baniola.tn/annonce/details/865/Fiat-punto-mazalet-3la-leasing.html,Essence,60000.0,4 CV,2019.0,Manuelle,,0 TND,Gafsa,Punto,Fiat
4131,https://baniola.tn/annonce/details/864/Moutour-nthifa-barcha-a3morha-8-chour-mte3-ksiba.html,,,,,,,2100 TND,,,
4132,https://baniola.tn/annonce/details/858/golf-6-match.html,Essence,140000.0,5 CV,2012.0,Manuelle,,0 TND,Gafsa,Golf,Volkswagen
4133,https://baniola.tn/annonce/details/861/Une-passat-B7en-trs-bonne-tat.html,Essence,240.0,7 CV,2007.0,Manuelle,,25500 TND,Bizerte,Passat,Volkswagen
4134,https://baniola.tn/annonce/details/862/Boster-rocket.html,,,,,,,1200 TND,,,
4135,https://baniola.tn/annonce/details/863/Golf-7-premire-main.html,Essence,68000.0,5 CV,2015.0,Manuelle,, TND,Sousse,Golf,Volkswagen
4136,https://baniola.tn/annonce/details/860/Nissan-juke.html,Essence,91000.0,7 CV,2015.0,Manuelle,,48000 TND,Sfax,Juke,Nissan
4137,https://baniola.tn/annonce/details/856/206-a-vendre.html,Essence,240000.0,4 CV,2001.0,Manuelle,,13200 TND,Tunis,206,Peugeot
4138,https://baniola.tn/annonce/details/846/Ford-Fiesta-titanium.html,Essence,59000.0,5 CV,2017.0,Manuelle,,38500 TND,Tunis,Fiesta,Ford
4139,https://baniola.tn/annonce/details/817/polo-7-tt-options.html,Essence,69000.0, CV,2015.0,Manuelle,, TND,Tunis,Polo,Volkswagen
4140,https://baniola.tn/annonce/details/857/Dacia-Sandero-tout-neuf.html,Essence,72000.0,5 CV,2017.0,Manuelle,,28700 TND,Manouba,Sandero,Dacia
4141,https://baniola.tn/annonce/details/854/Piaggiotchaw-ciao-bravo-ndhayfa.html,,,,,,,1300 TND,,,
4142,https://baniola.tn/annonce/details/852/Dacia-sandero.html,Essence,17000.0,5 CV,2015.0,Manuelle,,32000 TND,Ariana,Sandero,Dacia
4143,https://baniola.tn/annonce/details/850/Capote-ford-focus-mk3.html,,,,,,,600 TND,,,
4144,https://baniola.tn/annonce/details/848/A-vendre-Ford-fusion.html,Essence,108000.0,9 CV,2016.0,Manuelle,,65000 TND,Ben-arous,Fusion,Ford
4145,https://baniola.tn/annonce/details/845/---Vent.html,Diesel,250.0,7 CV,2010.0,Manuelle,,20 TND,Kairouan,Autre,Autre
4146,https://baniola.tn/annonce/details/842/A-vendre-voiture-laguna-phase-2-diesel.html,Diesel,175000.0,7 CV,2003.0,Manuelle,,17000 TND,Bizerte,Laguna,Renault
4147,https://baniola.tn/annonce/details/844/fiat-punto-23126627.html,Essence,142000.0,4 CV,2013.0,Manuelle,,0 TND,Siliana,Punto,Fiat
4148,https://baniola.tn/annonce/details/843/A-vendre-Polo-5.html,,,,,,,15000 TND,,Polo,Volkswagen
4149,https://baniola.tn/annonce/details/837/A-vendre-mazda-4x4.html,Diesel,153.0,10 CV,2013.0,Manuelle,,52000 TND,Beja,Autre,Mazda
4150,https://baniola.tn/annonce/details/838/205.html,Diesel,25.0,5 CV,1992.0,Manuelle,,7000 TND,Manouba,205,Peugeot
4151,https://baniola.tn/annonce/details/836/Seat-Ibiza.html,Essence,99000.0,5 CV,2015.0,Manuelle,,31000 TND,Ariana,Ibiza,Seat
4152,https://baniola.tn/annonce/details/839/Karahba-ndhifa-barcha.html,Diesel,270000.0,6 CV,2015.0,Manuelle,,33000 TND,Monastir,Berlingo,Citroen
4153,https://baniola.tn/annonce/details/833/Polo-7.html,Diesel,88000.0,5 CV,2013.0,Manuelle,,0 TND,Ben arous,Polo,Volkswagen
4154,https://baniola.tn/annonce/details/834/A-vendre-Peugeot-301.html,Diesel,132.0,5 CV,2014.0,Manuelle,,0 TND,Ben arous,Autre,Peugeot
4155,https://baniola.tn/annonce/details/831/Jetta-1.html,Diesel,,5 CV,1981.0,Manuelle,,4000 TND,Zaghouan,Jetta,Volkswagen
4156,https://baniola.tn/annonce/details/832/Tivoli-a-vendre.html,Essence,45000.0,7 CV,2017.0,Manuelle,,60000 TND,Ariana,Autre,Autre
4157,https://baniola.tn/annonce/details/827/-vendre-C4-en-bon-tat.html,Essence,165000.0,6 CV,2011.0,Manuelle,,31000 TND,Ariana,C4,Citroen
4158,https://baniola.tn/annonce/details/829/Peugeot-307.html,Essence,179000.0,6 CV,2006.0,Manuelle,,21000 TND,Bizerte,307,Peugeot
4159,https://baniola.tn/annonce/details/830/Fiat-brava-moteur-16-16v.html,Essence,20.0,7 CV,1995.0,Manuelle,,9800 TND,kasserine,Brava,Fiat
4160,https://baniola.tn/annonce/details/826/Citroen-C3--vendre.html,Essence,120.0,4 CV,2006.0,Manuelle,,00 TND,Sousse,C3,Citroen
4161,https://baniola.tn/annonce/details/825/C4-a-vendre.html,Essence,258000.0,6 CV,2006.0,Manuelle,,16000 TND,Sousse,C4,Citroen
4162,https://baniola.tn/annonce/details/822/Polo3.html,Essence,250000.0,4 CV,1999.0,Manuelle,,8500 TND,Monastir,Polo,Volkswagen
4163,https://baniola.tn/annonce/details/808/-vendre-Polo-6-confortline.html,Essence,240000.0,5 CV,2006.0,Manuelle,,21000 TND,Nabeul,Polo,Volkswagen
4164,https://baniola.tn/annonce/details/821/Taxi--vendre.html,Essence,350000.0,5 CV,2012.0,Manuelle,,21000 TND,Ariana,Symbol,Renault
4165,https://baniola.tn/annonce/details/819/Opel-frontera-B.html,Essence,59000.0,15 CV,2000.0,Manuelle,,18000 TND,Medenine,Frontera,Opel
4166,https://baniola.tn/annonce/details/818/VW-polo-7-sedan-phase-2.html,Essence,172.0,5 CV,2015.0,Manuelle,,30500 TND,Gafsa,Polo,Volkswagen
4167,https://baniola.tn/annonce/details/816/Peugeot-106.html,Essence,298.0,5 CV,1997.0,Manuelle,,9000 TND,Nabeul,106,Peugeot
4168,https://baniola.tn/annonce/details/814/-vendre-une-belle-Citron.html,Essence,300000.0,5 CV,2007.0,Manuelle,,16000 TND,Le-Kef,C3,Citroen
4169,https://baniola.tn/annonce/details/813/jantes-alu-golf-6.html,,,,,,,700 TND,,,
4170,https://baniola.tn/annonce/details/796/-vendre-308.html,Essence,130000.0,6 CV,2012.0,Manuelle,,28500 TND,Ariana,308,Peugeot
4171,https://baniola.tn/annonce/details/807/BMW-320-A-vendre.html,Diesel,340000.0,7 CV,2007.0,Manuelle,,35000 TND,Kebili,320,Bmw
4172,https://baniola.tn/annonce/details/811/Ford-Figo-a-vender.html,Diesel,140000.0,5 CV,2013.0,Manuelle,,20000 TND,Sousse,Autre,Ford
4173,https://baniola.tn/annonce/details/801/megane-2.html,Essence,200.0,6 CV,2005.0,Manuelle,,17000 TND,Tunis,Megane,Renault
4174,https://baniola.tn/annonce/details/810/Polo-7-plus.html,Essence,136.0,4 CV,2015.0,Manuelle,,30000 TND,Tunis,Polo,Volkswagen
4175,https://baniola.tn/annonce/details/809/Isuzu-a-vendre.html,Diesel,413767.0,10 CV,1994.0,Manuelle,, TND,Jendouba,Autre,Isuzu
4176,https://baniola.tn/annonce/details/354/Peugeot-301.html,Essence,66000.0,5 CV,2015.0,Manuelle,,25000 TND,Sfax,Autre,Peugeot
4177,https://baniola.tn/annonce/details/804/Kia-Rio-Etat-dorigine.html,Essence,74000.0,5 CV,2012.0,Manuelle,,34600 TND,Mahdia,Rio,Kia
4178,https://baniola.tn/annonce/details/806/Megane-Sedan-essance-14.html,Diesel,200000.0,6 CV,2005.0,Manuelle,,17000 TND,Tunis,Megane,Renault
4179,https://baniola.tn/annonce/details/805/307--vendre-ou-echange.html,Diesel,,4 CV,2003.0,Manuelle,,10000 TND,Tunis,307,Peugeot
4180,https://baniola.tn/annonce/details/561/golf-7-r-line-led-av-et-ar--cuir-full-options.html,Diesel,70000.0,5 CV,2016.0,Manuelle,,59500 TND,Tunis,Golf 7,Volkswagen
4181,https://baniola.tn/annonce/details/803/C4-ex-rs.html,Diesel,300000.0,5 CV,2008.0,Manuelle,,22000 TND,Mahdia,C4,Citroen
4182,https://baniola.tn/annonce/details/802/Femme-vend-sa-golf-7-importe-dAllemagne.html,,,,,,,56000 TND,,Golf,Volkswagen
4183,https://baniola.tn/annonce/details/800/Peugeot-208-Style-Full-Option.html,Essence,128000.0,5 CV,2015.0,Manuelle,,1 TND,Beja,208,Peugeot
4184,https://baniola.tn/annonce/details/797/Ford-ranger-4x4.html,Diesel,300000.0,10 CV,2008.0,Manuelle,, TND,Monastir,Ranger,Ford
4185,https://baniola.tn/annonce/details/795/chevrolet-AVEO.html,Essence,270000.0,5 CV,2008.0,Manuelle,,16000 TND,Tunis,Aveo,Chevrolet
4186,https://baniola.tn/annonce/details/794/Vente.html,Diesel,445000.0,9 CV,1996.0,Manuelle,,16500 TND,Kairouan,220,Mercedes
4187,https://baniola.tn/annonce/details/787/fiat-grandie-punto-tt-option-2011.html,Essence,260000.0,5 CV,2011.0,Manuelle,,20000 TND,Nabeul,Punto,Fiat
4188,https://baniola.tn/annonce/details/792/Fiat-Punto---vendre.html,Essence,1900000.0,5 CV,2008.0,Manuelle,,15800 TND,Tunis,Punto,Fiat
4189,https://baniola.tn/annonce/details/793/Citron-C3-premire-main.html,Essence,87000.0,4 CV,2017.0,Manuelle,,39000 TND,Ariana,C3,Citroen
4190,https://baniola.tn/annonce/details/791/Fiat-Punto.html,Essence,142000.0,4 CV,2012.0,Manuelle,,21800 TND,Siliana,Punto,Fiat
4191,https://baniola.tn/annonce/details/788/Bmw320-Diesel.html,Diesel,145000.0,7 CV,2007.0,Manuelle,,35000 TND,Kebili,320,Bmw
4192,https://baniola.tn/annonce/details/781/Clio-bombe.html,Essence,202.0,4 CV,2004.0,Manuelle,,12345 TND,Ariana,Clio,Renault
4193,https://baniola.tn/annonce/details/784/tres-bell-voiature.html,Essence,290000.0,4 CV,2001.0,Manuelle,,13000 TND,Sidi-bouzid,Autre,Volkswagen
4194,https://baniola.tn/annonce/details/786/Pompe-essence-dorigine-polo-7.html,,,,,,,170 TND,,,
4195,https://baniola.tn/annonce/details/785/Clio-chippie.html,Essence,1122.0,4 CV,1998.0,Manuelle,,9300 TND,Beja,Clio,Renault
4196,https://baniola.tn/annonce/details/771/A-vendre-polo7-blanche.html,Diesel,74000.0,5 CV,2011.0,Manuelle,,26000 TND,Ariana,Polo,Volkswagen
4197,https://baniola.tn/annonce/details/783/Ford-Focus-Ghia.html,Essence,194000.0,6 CV,2009.0,Manuelle,,24000 TND,Manouba,Focus,Ford
4198,https://baniola.tn/annonce/details/782/MEGANE-2-SEDAN-14-ESSENCE-tel-98563624.html,Essence,168000.0,6 CV,2008.0,Manuelle,,16800 TND,Sousse,Megane,Renault
4199,https://baniola.tn/annonce/details/682/Tata-xenon-4x4.html,Diesel,189000.0,7 CV,2017.0,Manuelle,,45000 TND,Ariana,Autre,Autre
4200,https://baniola.tn/annonce/details/767/peugeot-bipper.html,Diesel,150.0,5 CV,2016.0,Manuelle,, TND,Tunis,Bipper,Peugeot
4201,https://baniola.tn/annonce/details/779/Citron-berlingo-19.html,Diesel,347000.0,7 CV,2002.0,Manuelle,,12000 TND,Sousse,Berlingo,Citroen
4202,https://baniola.tn/annonce/details/780/A-vendre-clio-bobee-trs-propre.html,Essence,202.0,4 CV,2004.0,Manuelle,,12345 TND,Ariana,Clio,Renault
4203,https://baniola.tn/annonce/details/777/Citron-C-Elysee-tout-option.html,Essence,120000.0,5 CV,2016.0,Manuelle,,28000 TND,Jendouba,Sm,Citroen
4204,https://baniola.tn/annonce/details/778/Isuzu-npr.html,Diesel,426.0,12 CV,2002.0,Manuelle,,27000 TND,Tunis,Autre,Isuzu
4205,https://baniola.tn/annonce/details/770/Polo-6-12.html,Essence,200000.0,4 CV,2007.0,Manuelle,,20000 TND,Tunis,Polo,Volkswagen
4206,https://baniola.tn/annonce/details/762/Peugeot-407.html,Diesel,267000.0,6 CV,2006.0,Manuelle,,18500 TND,Ariana,407,Peugeot
4207,https://baniola.tn/annonce/details/768/Avendre-ou-change.html,Diesel,247000.0,5 CV,2002.0,Manuelle,,13000 TND,Nabeul,Corsa,Opel
4208,https://baniola.tn/annonce/details/765/stafette-peugeot.html,,,,,,,1 TND,,,
4209,https://baniola.tn/annonce/details/763/Fiat-doblo-1er-main.html,Diesel,100.0,5 CV,2017.0,Manuelle,, TND,Mahdia,Doblo,Fiat
4210,https://baniola.tn/annonce/details/746/Une-belle-Skoda-fabia-style.html,Essence,59000.0,4 CV,2017.0,Manuelle,,32000 TND,Monastir,Fabia,Skoda
4211,https://baniola.tn/annonce/details/758/301-Ndhifa-barcha.html,Essence,157000.0,5 CV,2013.0,Manuelle,,21000 TND,Bizerte,Autre,Peugeot
4212,https://baniola.tn/annonce/details/759/om-40-jdid.html,Diesel,33000.0,12 CV,2017.0,Manuelle,,33000 TND,Le-Kef,Autre,Fiat
4213,https://baniola.tn/annonce/details/757/Ford-Fiesta-Titanium--Num-tel--50838753.html,Essence,190000.0,5 CV,2010.0,Manuelle,,23500 TND,Ben-arous,Fiesta,Ford
4214,https://baniola.tn/annonce/details/756/Peugeot-106.html,Essence,20000.0,4 CV,1998.0,Manuelle,,10000 TND,Ariana,106,Peugeot
4215,https://baniola.tn/annonce/details/702/A-vendre-Citroen-C-Elyse.html,Essence,71000.0,7 CV,2015.0,Automatique,,28000 TND,Ariana,Autre,Citroen
4216,https://baniola.tn/annonce/details/750/Caddy.html,Essence,182000.0,7 CV,2012.0,Manuelle,,23500 TND,Tunis,Caddy,Volkswagen
4217,https://baniola.tn/annonce/details/733/Met-en-vente-308-ou-change.html,Essence,170.0,6 CV,2009.0,Manuelle,,22000 TND,Ariana,308,Peugeot
4218,https://baniola.tn/annonce/details/745/Megane-2.html,Essence,230.0,6 CV,2007.0,Manuelle,,20000 TND,Gabes,Megane,Renault
4219,https://baniola.tn/annonce/details/748/Chevrolet-cruze.html,Essence,110000.0,7 CV,2014.0,Manuelle,,30000 TND,Ariana,Cruze,Chevrolet
4220,https://baniola.tn/annonce/details/749/Fiat-Siena-familiale.html,Essence,300.0,5 CV,2005.0,Manuelle,,13500 TND,Ariana,Autre,Fiat
4221,https://baniola.tn/annonce/details/751/Fiat-bravo-importer-italie.html,Essence,180000.0,5 CV,2010.0,Manuelle,,30.000 TND,Sfax,Bravo,Fiat
4222,https://baniola.tn/annonce/details/753/Partner.html,Diesel,97000.0,5 CV,2016.0,Manuelle,,32000 TND,Sousse,Partner,Peugeot
4223,https://baniola.tn/annonce/details/747/golf-7-blanc.html,Diesel,170000.0,5 CV,2013.0,Manuelle,,47000 TND,Sfax,Golf,Volkswagen
4224,https://baniola.tn/annonce/details/740/Moteur.html,,,,,,,10 TND,,,
4225,https://baniola.tn/annonce/details/744/--.html,Essence,100.0,7 CV,2017.0,Automatique,,50908548 TND,Siliana,Cerato,Kia
4226,https://baniola.tn/annonce/details/743/-vendre-jaguar-xtype.html,Essence,170000.0,11 CV,2002.0,Automatique,,28000 TND,Nabeul,X-type,Jaguar
4227,https://baniola.tn/annonce/details/739/Passat.html,Diesel,154000.0,6 CV,2012.0,Manuelle,,48500 TND,Monastir,Passat,Volkswagen
4228,https://baniola.tn/annonce/details/738/206-bon-tat-desponible--Monastir-tel-56331825.html,Diesel,280.0,5 CV,2002.0,Manuelle,, TND,Monastir,206,Peugeot
4229,https://baniola.tn/annonce/details/736/Italjet-formula.html,,,,,,,1000 TND,,,
4230,https://baniola.tn/annonce/details/735/A-vendre-golf-3-ou-A-echanger-avec-206-ou-clio-bombe-w-nziid.html,Diesel,,7 CV,1998.0,Manuelle,,10000 TND,Gabes,Golf,Volkswagen
4231,https://baniola.tn/annonce/details/732/-Toyota-prado-VX.html,Diesel,382000.0,11 CV,2006.0,Manuelle,,75000 TND,Kebili,Land cruiser,Toyota
4232,https://baniola.tn/annonce/details/728/mercedese-classe-A-180-urbane-tout-option-kit-amg.html,Diesel,113.0,5 CV,2014.0,Automatique,,0 TND,Monastir,A 180,Mercedes
4233,https://baniola.tn/annonce/details/731/-----.html,Diesel,140000.0,10 CV,2016.0,Manuelle,,22487057 TND,Gafsa,D max,Isuzu
4234,https://baniola.tn/annonce/details/729/Fiat-Sienne-en-bonne-etat.html,Diesel,183000.0,5 CV,2008.0,Manuelle,,16000 TND,Bizerte,Autre,Fiat
4235,https://baniola.tn/annonce/details/723/avendre-ou-echange.html,Essence,223000.0,6 CV,2004.0,Manuelle,,16 TND,Tunis,Megane,Renault
4236,https://baniola.tn/annonce/details/724/vente-pour-fcr-Mercedes-cla-250--4Matic.html,Essence,45000.0,10 CV,2016.0,Automatique,,100000 TND,Nabeul,Autre,Mercedes
4237,https://baniola.tn/annonce/details/722/Opel-insignia.html,Diesel,200000.0,6 CV,2013.0,Manuelle,,40000 TND,Mahdia,Autre,Opel
4238,https://baniola.tn/annonce/details/721/-Ssangyong-actyon-4x4.html,Diesel,320.0,7 CV,2011.0,Manuelle,,24000 TND,Tozeur,Autre,Autre
4239,https://baniola.tn/annonce/details/720/Fiat-grundi-punto.html,Diesel,150000.0,5 CV,2010.0,Manuelle,,22000 TND,Tunis,Grande punto,Fiat
4240,https://baniola.tn/annonce/details/719/Citroen-b9.html,Diesel,50000.0, CV,2018.0,Manuelle,,38000 TND,Tunis,Berlingo,Citroen
4241,https://baniola.tn/annonce/details/718/Hulix-nthifa-barcha.html,Diesel,123000.0,17 CV,2015.0,Manuelle,,50000 TND,Gafsa,Hi-lux,Toyota
4242,https://baniola.tn/annonce/details/716/Hilux-D4D.html,Diesel,160000.0,10 CV,2008.0,Manuelle,,40000 TND,Le-Kef,Hi-lux,Toyota
4243,https://baniola.tn/annonce/details/377/A-vendre-508-ehdi.html,Diesel,193000.0,6 CV,2011.0,Manuelle,,35000 TND,Manouba,508,Peugeot
4244,https://baniola.tn/annonce/details/714/Renault-symbol.html,Diesel,192000.0,5 CV,2009.0,Manuelle,,18000 TND,Sidi-bouzid,Symbol,Renault
4245,https://baniola.tn/annonce/details/683/A-vendre-Seat-Ibiza.html,Diesel,192000.0,5 CV,2014.0,Manuelle,,26000 TND,Tunis,Ibiza,Seat
4246,https://baniola.tn/annonce/details/688/Peugout-206.html,Diesel,1111111.0,5 CV,2003.0,Manuelle,,8000 TND,Ariana,206,Peugeot
4247,https://baniola.tn/annonce/details/712/Seat-Ibiza-Premire-main.html,Diesel,75000.0,4 CV,2016.0,Manuelle,,29800 TND,Monastir,Ibiza,Seat
4248,https://baniola.tn/annonce/details/713/C-lyse-exclusif.html,Diesel,144000.0,5 CV,2014.0,Manuelle,,222222 TND,Ariana,C-zero,Citroen
4249,https://baniola.tn/annonce/details/711/Kia-rio-coupe-1ere-main.html,Diesel,81604.0,5 CV,2015.0,Manuelle,,40500 TND,Tunis,Rio,Kia
4250,https://baniola.tn/annonce/details/707/Fiat-doblo-ndifa-3morha-4ans-we-nous-mechiya-170000.html,Diesel,170000.0,5 CV,2015.0,Manuelle,,20500 TND,Sousse,Doblo,Fiat
4251,https://baniola.tn/annonce/details/690/Audi-A4-berline-fin-2016-boite--auto-moteur--TFSI-14-essence.html,Essence,130000.0,8 CV,2016.0,Automatique,,89000 TND,Gafsa,A4,Audi
4252,https://baniola.tn/annonce/details/703/Peugeot-206-anne-2001.html,Essence,250000.0,4 CV,2001.0,Manuelle,,00 TND,Ariana,206,Peugeot
4253,https://baniola.tn/annonce/details/701/Fiat-scudo-2.html,Diesel,0.0,7 CV,2005.0,Manuelle,,10500 TND,Monastir,Scudo,Fiat
4254,https://baniola.tn/annonce/details/700/Audi-a4-voitur.html,Diesel,147000.0,7 CV,2011.0,Manuelle,,40500 TND,Tunis,A4,Audi
4255,https://baniola.tn/annonce/details/699/Golf-7-Tdi.html,Diesel,193000.0,5 CV,2013.0,Manuelle,,46000 TND,Tunis,Golf,Volkswagen
4256,https://baniola.tn/annonce/details/698/A-vendre-polo6.html,Diesel,198000.0,4 CV,2019.0,Manuelle,,17500 TND,Tunis,Polo,Volkswagen
4257,https://baniola.tn/annonce/details/528/Opel-Astra-en-excellent-tat.html,Diesel,229.0,5 CV,2009.0,Manuelle,,24000 TND,Sousse,Astra,Opel
4258,https://baniola.tn/annonce/details/696/Golf-6-a-vendre.html,Essence,126000.0,5 CV,2011.0,Automatique,,40000 TND,Le-Kef,Golf,Volkswagen
4259,https://baniola.tn/annonce/details/695/Vendre-voiture.html,Diesel,24000.0,5 CV,2018.0,Manuelle,,42000 TND,Tunis,208,Peugeot
4260,https://baniola.tn/annonce/details/694/ford-focus.html,Diesel,229.0,6 CV,2007.0,Manuelle,,18000 TND,Ariana,Focus,Ford
4261,https://baniola.tn/annonce/details/693/Citroen-visa-II.html,Diesel,199999.0,4 CV,1991.0,Manuelle,,1800 TND,Zaghouan,2cv,Citroen
4262,https://baniola.tn/annonce/details/692/Kia-picanto-BVA-toutes-options.html,Essence,74000.0,5 CV,2012.0,Automatique,,27500 TND,Ariana,Picanto,Kia
4263,https://baniola.tn/annonce/details/691/scenic-a-vendre.html,Diesel,177000.0,5 CV,2004.0,Manuelle,,12700 TND,Nabeul,Grand scenic,Renault
4264,https://baniola.tn/annonce/details/687/Voiture-Ssangyoung.html,Diesel,226000.0,7 CV,2008.0,Manuelle,, TND,Bizerte,Autre,Autre
4265,https://baniola.tn/annonce/details/685/Megane-coupe-essence-2006.html,Diesel,220000.0,6 CV,2006.0,Manuelle,,18000 TND,Ben-arous,Megane,Renault
4266,https://baniola.tn/annonce/details/684/Seat-lein-Sc-2016.html,Diesel,60000.0,6 CV,2016.0,Manuelle,,45900 TND,Ben-arous,Leon,Seat
4267,https://baniola.tn/annonce/details/679/Fiat-Grande-punto-2015.html,Diesel,160000.0,5 CV,2015.0,Manuelle,,25000 TND,Ben arous,Grande punto,Fiat
4268,https://baniola.tn/annonce/details/680/A-vendre-Skoda-Fabia.html,,,,,,, TND,,Fabia,Skoda
4269,https://baniola.tn/annonce/details/681/Peugeot-208-tt-option.html,Diesel,104.0,5 CV,2013.0,Manuelle,,26800 TND,Ariana,208,Peugeot
4270,https://baniola.tn/annonce/details/606/-------.html,Essence,170.0,9 CV,2012.0,Automatique,,37000 TND,Bizerte,Autre,Renault
4271,https://baniola.tn/annonce/details/552/208-importe-de-lAllemagne-en-2014.html,Diesel,150000.0,4 CV,2014.0,Manuelle,,27800 TND,Ben arous,208,Peugeot
4272,https://baniola.tn/annonce/details/643/208-serie-176.html,Essence,150000.0,4 CV,2014.0,Manuelle,,27500 TND,Ben arous,208,Peugeot
4273,https://baniola.tn/annonce/details/658/Symbol.html,Diesel,55400.0,5 CV,2015.0,Manuelle,,31000 TND,Ben-arous,Symbol,Renault
4274,https://baniola.tn/annonce/details/663/Une-belle-voiture-Peugeot-206-gazoil.html,Diesel,250000.0,5 CV,2001.0,Manuelle,,12000 TND,Nabeul,206,Peugeot
4275,https://baniola.tn/annonce/details/675/Golf-7-boite-6.html,Diesel,130.0,5 CV,2016.0,Manuelle,,53000 TND,Ben-arous,Golf,Volkswagen
4276,https://baniola.tn/annonce/details/677/kia-Rio-toute-option.html,Diesel,176000.0,5 CV,2016.0,Manuelle,,33000 TND,Beja,Rio,Kia
4277,https://baniola.tn/annonce/details/678/A-vendre-land-rover-drrelander.html,Essence,77000.0,12 CV,2009.0,Automatique,,18700 TND,Jendouba,Freelander,Land rover
4278,https://baniola.tn/annonce/details/676/Renault-symbol.html,Diesel,0.0,5 CV,2013.0,Manuelle,,23000 TND,Ariana,Symbol,Renault
4279,https://baniola.tn/annonce/details/673/Dmax-khalijia.html,Essence,165000.0,10 CV,2014.0,Automatique,,1 TND,kasserine,D max,Isuzu
4280,https://baniola.tn/annonce/details/669/-----.html,,,,,,, TND,,Xsara,Citroen
4281,https://baniola.tn/annonce/details/671/Mercedes-vito.html,Diesel,142000.0, CV,2014.0,Manuelle,,45900 TND,Manouba,Vito,Mercedes
4282,https://baniola.tn/annonce/details/670/Jetta-1-karhba-nthifa.html,Diesel,9999.0,7 CV,1986.0,Manuelle,,3500 TND,Kairouan,Jetta,Volkswagen
4283,https://baniola.tn/annonce/details/672/Mitshibitshi-merage.html,Diesel,172.0,4 CV,2015.0,Manuelle,,23000 TND,Manouba,Autre,Mitsubishi
4284,https://baniola.tn/annonce/details/668/Volkwagen-caddy-prestige.html,Diesel,95623.0,5 CV,2017.0,Manuelle,,38800 TND,Kairouan,Caddy,Volkswagen
4285,https://baniola.tn/annonce/details/667/Clio-3-phase-2-break.html,Diesel,172000.0,5 CV,2010.0,Manuelle,,22000 TND,Ariana,Clio,Renault
4286,https://baniola.tn/annonce/details/666/BMW-X5-model-fin-2007.html,Essence,280.0,19 CV,2007.0,Automatique,,52000 TND,Ben-arous,X5,Bmw
